pair,model,feature,estimate_type,estimate,train_observations,train_events
12h_to_6h,linear_regression,bucket__bucket_label_<79°,standardized_coefficient,-0.04327740414210989,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_<80°,standardized_coefficient,-0.256081002399536,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_<81°,standardized_coefficient,-0.11397961619780624,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_<82°,standardized_coefficient,0.07338392633183029,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_<83°,standardized_coefficient,-0.2592270238241894,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_<84°,standardized_coefficient,-0.2483015574121649,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_<85°,standardized_coefficient,-0.07832888133870272,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_<86°,standardized_coefficient,-0.2671388313090733,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_<87°,standardized_coefficient,0.31074828142443234,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_<88°,standardized_coefficient,-0.2970532234267581,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_<89°,standardized_coefficient,-0.2913483630590371,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_<91°,standardized_coefficient,-0.26837080069773056,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_<94°,standardized_coefficient,-0.1535722202744498,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>31°,standardized_coefficient,-0.34877159216070497,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>32°,standardized_coefficient,-0.16826618970370105,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>34°,standardized_coefficient,-0.279697202749738,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>35°,standardized_coefficient,0.014903514095515852,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>36°,standardized_coefficient,-0.2511316516537132,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>38°,standardized_coefficient,-0.18178518505718477,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>39°,standardized_coefficient,-0.5810510298022726,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>40°,standardized_coefficient,-0.22119716860163424,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>41°,standardized_coefficient,-0.0993913083297096,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>42°,standardized_coefficient,-0.3654556297587711,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>43°,standardized_coefficient,0.07120609204200345,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>44°,standardized_coefficient,-0.22816000761453992,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>45°,standardized_coefficient,-0.2123996652112847,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>46°,standardized_coefficient,-0.004039136982103508,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>47°,standardized_coefficient,-0.20103946143198945,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>48°,standardized_coefficient,-0.17224130406130903,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>48º,standardized_coefficient,0.0005674504114552281,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>49°,standardized_coefficient,-0.09569062466465611,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>50°,standardized_coefficient,0.029728091681064717,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>50º,standardized_coefficient,-0.22817134337708322,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>51°,standardized_coefficient,-0.04492735639719561,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>52°,standardized_coefficient,0.10626098170975942,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>52º,standardized_coefficient,-0.09462148160476735,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>53°,standardized_coefficient,-0.07988084590044775,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>54°,standardized_coefficient,-0.07161722265031417,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>54º,standardized_coefficient,-0.38775437473148444,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>55°,standardized_coefficient,0.4966570042872958,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>56°,standardized_coefficient,-0.20206574666387123,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>56º,standardized_coefficient,-0.08990121693684763,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>57°,standardized_coefficient,-0.2020345926297295,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>58°,standardized_coefficient,-0.23477641638644875,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>58º,standardized_coefficient,-0.024430117999031276,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>59°,standardized_coefficient,0.027898953505876595,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>59º,standardized_coefficient,-0.07729917191184535,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>60°,standardized_coefficient,-0.31290395390217995,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>60º,standardized_coefficient,0.07039258084017214,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>61°,standardized_coefficient,-0.13350227117569136,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>61º,standardized_coefficient,-0.2879224360563585,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>62º,standardized_coefficient,0.20472680209142566,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>63°,standardized_coefficient,-0.17525481502761728,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>64°,standardized_coefficient,-0.0345712206029799,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>66°,standardized_coefficient,-0.16908300827947215,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>67°,standardized_coefficient,-0.11020814148856514,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>67º,standardized_coefficient,0.19544556617367734,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>68°,standardized_coefficient,-0.021931138779787793,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>69°,standardized_coefficient,-0.07813606378493776,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>70º,standardized_coefficient,0.08195228722412265,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>71°,standardized_coefficient,-0.33951134334616606,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>72°,standardized_coefficient,-0.1183246335363293,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>72º,standardized_coefficient,0.3065368440624272,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>73°,standardized_coefficient,-0.01272373952606351,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>74°,standardized_coefficient,-0.4563622401314341,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>75°,standardized_coefficient,-0.031089560857082317,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>76°,standardized_coefficient,-0.2971288151927166,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>77°,standardized_coefficient,-0.2864596969678579,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>78°,standardized_coefficient,-0.10476909704675942,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>79°,standardized_coefficient,-0.258044644322039,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>80°,standardized_coefficient,-0.06026999413473226,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>81°,standardized_coefficient,-0.31966493969611903,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>82°,standardized_coefficient,-0.19337083780526756,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>83°,standardized_coefficient,-0.24953233829708327,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>84°,standardized_coefficient,-0.11960204916775596,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>85°,standardized_coefficient,-0.08952984199010058,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>86°,standardized_coefficient,-0.1855087250751694,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>87°,standardized_coefficient,-0.19333949554841745,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>88°,standardized_coefficient,-0.08283176297906852,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>89°,standardized_coefficient,-0.10549152197656941,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>90°,standardized_coefficient,-0.3140593612935515,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>91°,standardized_coefficient,-0.26716055010299944,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>92°,standardized_coefficient,-0.053472776432719304,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>93°,standardized_coefficient,-0.07368120726440941,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>94°,standardized_coefficient,-0.310035717771289,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_>97°,standardized_coefficient,-0.23612330434344575,3431,1154
12h_to_6h,linear_regression,bucket__bucket_label_infrequent_sklearn,standardized_coefficient,-0.139600159667879,3431,1154
12h_to_6h,ridge_regression,intercept,intercept,-0.0054406710819783245,3431,1154
12h_to_6h,ridge_regression,numeric__midpoint_probability,standardized_coefficient,-0.035489548001846394,3431,1154
12h_to_6h,ridge_regression,numeric__bid_ask_spread,standardized_coefficient,-0.035130510931528136,3431,1154
12h_to_6h,ridge_regression,numeric__volume,standardized_coefficient,0.0016466323919132806,3431,1154
12h_to_6h,ridge_regression,numeric__open_interest,standardized_coefficient,-0.008071187960123643,3431,1154
12h_to_6h,ridge_regression,numeric__delta_p_1h,standardized_coefficient,-0.018655204822182136,3431,1154
12h_to_6h,ridge_regression,numeric__delta_p_6h,standardized_coefficient,-0.007695073867166768,3431,1154
12h_to_6h,ridge_regression,numeric__delta_p_24h,standardized_coefficient,0.0009023903166714527,3431,1154
12h_to_6h,ridge_regression,numeric__volatility_6h,standardized_coefficient,-0.009327007013935105,3431,1154
12h_to_6h,ridge_regression,numeric__volatility_24h,standardized_coefficient,0.007853413879553892,3431,1154
12h_to_6h,ridge_regression,numeric__volume_6h,standardized_coefficient,0.0022311957726176444,3431,1154
12h_to_6h,ridge_regression,numeric__volume_24h,standardized_coefficient,0.0006728696255615304,3431,1154
12h_to_6h,ridge_regression,numeric__time_to_close,standardized_coefficient,-0.002970931728160785,3431,1154
12h_to_6h,ridge_regression,numeric__missingindicator_delta_p_1h,standardized_coefficient,-0.01140227877798227,3431,1154
12h_to_6h,ridge_regression,numeric__missingindicator_delta_p_6h,standardized_coefficient,-0.0011292482933112763,3431,1154
12h_to_6h,ridge_regression,numeric__missingindicator_delta_p_24h,standardized_coefficient,0.0011859489019639736,3431,1154
12h_to_6h,ridge_regression,numeric__missingindicator_volatility_6h,standardized_coefficient,0.002162302003050306,3431,1154
12h_to_6h,ridge_regression,numeric__missingindicator_volatility_24h,standardized_coefficient,0.0014908110785033573,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_26° to 27°,standardized_coefficient,0.0010914475438251112,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_28° to 29°,standardized_coefficient,0.049509841368906106,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_29° to 30°,standardized_coefficient,0.03215577720002989,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_30° to 31°,standardized_coefficient,-0.0033068157452584524,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_31° to 32°,standardized_coefficient,-0.014165874491706747,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_32° to 33°,standardized_coefficient,0.001583267315127816,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_33° to 34°,standardized_coefficient,0.05643925818569467,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_34° to 35°,standardized_coefficient,-0.023442795718218466,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_35° to 36°,standardized_coefficient,-0.0027590715109119734,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_36° to 37°,standardized_coefficient,-0.03516748673464374,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_37° to 38°,standardized_coefficient,0.02234424271901586,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_38° to 39°,standardized_coefficient,0.029329050585609518,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_39° or above,standardized_coefficient,0.0011463135440927068,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_39° to 40°,standardized_coefficient,-0.037792072632887086,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_40° or above,standardized_coefficient,-0.022293163468593627,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_40° to 41°,standardized_coefficient,0.12468566430837469,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_41° to 42°,standardized_coefficient,0.05679282271188921,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_42° or above,standardized_coefficient,-0.0281621167577916,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_42° to 43°,standardized_coefficient,-0.0019380479656826957,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_43° or above,standardized_coefficient,0.005317434838054876,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_43° to 44°,standardized_coefficient,-0.022419133507504123,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_44° or above,standardized_coefficient,-0.034064111901208415,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_44° to 45°,standardized_coefficient,0.04298465466481055,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_45° or above,standardized_coefficient,-0.01335353302581728,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_45° or lower,standardized_coefficient,0.08249322923390591,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_45° to 46°,standardized_coefficient,0.022998620408047742,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_46° or above,standardized_coefficient,0.027351098766912055,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_46° or higher,standardized_coefficient,0.04863030547371472,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_46° to 47°,standardized_coefficient,-0.0143747877297695,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_47° or above,standardized_coefficient,-0.027923655629658036,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_47° to 48°,standardized_coefficient,0.012318164447391297,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_48° or above,standardized_coefficient,-0.01826779977477457,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_48° to 49°,standardized_coefficient,0.027622433533568767,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_49° or above,standardized_coefficient,-0.025396277397435513,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_49° to 50°,standardized_coefficient,-0.022467007726707136,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_50° or above,standardized_coefficient,0.003923320201554446,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_50° to 51°,standardized_coefficient,-0.01160604534098167,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_51° or above,standardized_coefficient,0.09934875739448665,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_51° or higher,standardized_coefficient,0.12145306837212506,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_51° to 52°,standardized_coefficient,0.002568485425805184,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_52° or above,standardized_coefficient,-0.09707143698898707,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_52° to 53°,standardized_coefficient,-0.012294978373887456,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_53-54°,standardized_coefficient,-0.03063769752481225,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_53° or above,standardized_coefficient,0.013982438727241185,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_53° to 54°,standardized_coefficient,0.0029222254158809114,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_54° or above,standardized_coefficient,0.10129860190359041,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_54° or below,standardized_coefficient,0.01394538537100841,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_54° to 55°,standardized_coefficient,0.056047909786228214,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_55-56°,standardized_coefficient,-0.014695975167437775,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_55° or above,standardized_coefficient,-0.05499141259202894,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_55° or higher,standardized_coefficient,-0.026855666024695243,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_55° to 56°,standardized_coefficient,0.03543768201237809,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_56° or above,standardized_coefficient,-0.02561351049662392,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_56° or higher,standardized_coefficient,-0.008036772471085262,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_56° to 57°,standardized_coefficient,-0.027690050812692185,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_57-58°,standardized_coefficient,0.022017004532435165,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_57° or above,standardized_coefficient,0.0432612014578008,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_57° to 58°,standardized_coefficient,0.010849526219198137,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_58° or above,standardized_coefficient,0.02033610075083662,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_58° or below,standardized_coefficient,0.04752171749553632,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_58° or higher,standardized_coefficient,-0.011213836321507409,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_58° to 59°,standardized_coefficient,-0.005012678722123058,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_59-60°,standardized_coefficient,0.004661603216264128,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_59° or above,standardized_coefficient,0.059369829468600484,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_59° or higher,standardized_coefficient,0.003825434823607659,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_59° to 60°,standardized_coefficient,-0.007588136284922175,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_60° or above,standardized_coefficient,-0.0437592908104739,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_60° to 61°,standardized_coefficient,0.08986474817483334,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_61-62°,standardized_coefficient,0.057061764680279216,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_61° or above,standardized_coefficient,-0.029701577904998677,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_61° to 62°,standardized_coefficient,0.02671706464327791,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_62° or above,standardized_coefficient,-0.010745532544978321,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_62° to 63°,standardized_coefficient,-0.004697048526894981,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_63-64°,standardized_coefficient,-0.014073611984872397,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_63° or above,standardized_coefficient,-0.06584197957316514,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_63° to 64°,standardized_coefficient,0.05233277467576041,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_64-65°,standardized_coefficient,-0.004532601530341415,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_64° or above,standardized_coefficient,0.041693315874698045,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_64° or below,standardized_coefficient,-0.025185300908132754,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_64° to 65°,standardized_coefficient,0.012710928729755412,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_65-66°,standardized_coefficient,-0.048188043272117224,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_65° or above,standardized_coefficient,0.010873616532676282,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_65° to 66°,standardized_coefficient,0.033786915971217954,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_66-67°,standardized_coefficient,0.014364848613940159,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_66° or above,standardized_coefficient,0.023333580024217784,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_66° to 67°,standardized_coefficient,-0.008196232714739097,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_67-68°,standardized_coefficient,-0.04676587654823837,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_67° or above,standardized_coefficient,-0.061899436754267,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_67° to 68°,standardized_coefficient,0.06383961180662857,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_68-69°,standardized_coefficient,-0.12015202275280257,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_68° or above,standardized_coefficient,0.045530651462159635,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_68° to 69°,standardized_coefficient,0.006490407374873525,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_69-70°,standardized_coefficient,-0.017727921785853182,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_69° or above,standardized_coefficient,-0.0001849928167704814,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_69° or below,standardized_coefficient,-0.018519781158638584,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_69° to 70°,standardized_coefficient,0.05663916439505698,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_70-71°,standardized_coefficient,0.06144321640682852,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_70° or above,standardized_coefficient,-0.009069234111425873,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_70° to 71°,standardized_coefficient,0.05711310032458814,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_71-72°,standardized_coefficient,-0.07026037546815753,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_71° or above,standardized_coefficient,-0.06414202473923299,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_71° or higher,standardized_coefficient,-0.003961538315246021,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_71° to 72°,standardized_coefficient,0.02359572593210838,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_72-73°,standardized_coefficient,-0.016441911616615554,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_72° or above,standardized_coefficient,0.020291149144832144,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_72° or below,standardized_coefficient,-0.03909375163068669,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_72° or higher,standardized_coefficient,-0.02501993000525466,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_72° to 73°,standardized_coefficient,0.021293240525718987,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_73-74°,standardized_coefficient,-0.05151449942899801,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_73° or above,standardized_coefficient,0.007402444780103059,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_73° to 74°,standardized_coefficient,0.05726295827030183,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_74-75°,standardized_coefficient,0.06396111712025802,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_74° or above,standardized_coefficient,0.002396468542093271,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_74° to 75°,standardized_coefficient,-0.04196321814763864,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_75-76°,standardized_coefficient,-0.057702670026821536,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_75° or above,standardized_coefficient,0.002303861698192736,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_75° or below,standardized_coefficient,-0.02239699371088345,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_75° to 76°,standardized_coefficient,-0.031731998699390605,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_76-77°,standardized_coefficient,-0.024270129254761606,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_76° or above,standardized_coefficient,-0.00704506475330006,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_76° to 77°,standardized_coefficient,-0.0036757980738694,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_77-78°,standardized_coefficient,-0.00912113687441052,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_77° or above,standardized_coefficient,-0.026035258319303978,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_77° or below,standardized_coefficient,-0.029337602158946128,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_77° to 78°,standardized_coefficient,0.07347021767863837,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_78-79°,standardized_coefficient,-0.03464003656481597,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_78° or above,standardized_coefficient,0.03478847155887548,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_78° or below,standardized_coefficient,-0.024642732492810283,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_78° to 79°,standardized_coefficient,0.04149702564353477,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_79-80°,standardized_coefficient,0.029689994921601726,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_79° or above,standardized_coefficient,-0.06326765273785989,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_79° or below,standardized_coefficient,0.01042509368148406,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_79° to 80°,standardized_coefficient,0.10100162531887454,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_80-81°,standardized_coefficient,-0.08142273405799258,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_80° or above,standardized_coefficient,-0.0238084182994977,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_80° or below,standardized_coefficient,-0.008985854577325392,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_80° to 81°,standardized_coefficient,0.07194137431593721,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_81-82°,standardized_coefficient,0.0013550946421956801,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_81° or above,standardized_coefficient,-0.016993778877840315,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_81° or below,standardized_coefficient,0.030363235125806454,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_81° to 82°,standardized_coefficient,0.0393500512078309,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_82-83°,standardized_coefficient,0.0776699512142394,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_82° or above,standardized_coefficient,-0.030350332686898896,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_82° to 83°,standardized_coefficient,-0.0012209985187306427,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_83-84°,standardized_coefficient,-0.1314861707407046,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_83° or above,standardized_coefficient,0.02731274543935981,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_83° to 84°,standardized_coefficient,0.08030151672467159,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_84-85°,standardized_coefficient,-0.13027194946323775,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_84° or above,standardized_coefficient,0.015575648845361454,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_84° to 85°,standardized_coefficient,-0.053710562769233076,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_85-86°,standardized_coefficient,0.006477172625472201,3431,1154
12h_to_6h,ridge_regression,bucket__bucket_label_85° or above,standardized_coefficient,0.022593583736846598,3431,1154
